"individualCount","eventDate","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","verbatimScientificName","datasetKey","commonName"
6,2023-09-04,"Rajasthan","Garadia Mahadev Temple",25.117466,75.72897,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-23,"Jammu and Kashmir","Sinthan Top",33.57891,75.51134,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
6,2023-09-07,"Assam","Kundil Gaon",27.864054,95.696434,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
8,2023-09-22,"Rajasthan","Viratra Mata Hills and Oran",25.47497,71.046524,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
3,2023-10-01,"Rajasthan","Tal Chhapar WLS--Salt Pans",27.76809,74.41431,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-05,"Ladakh","Unnamed road (34.223, 77.856) Wari La",34.223225,77.85597,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
1,2023-09-16,"Uttarakhand","Stop for lunch at Ruinsara Restaurant",30.75079,78.08655,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
4,2023-09-26,"Uttarakhand","Sep 27, 2023 2:07 PM-30.125, 80.86",30.125193,80.85951,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
10,2023-09-01,"Madhya Pradesh","Gwalior Fort",26.229395,78.16944,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
1,2023-10-01,"West Bengal","Mahananda WLS--Latpanchar Forest Rest House",26.891016,88.39847,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
4,2023-09-05,"Rajasthan","Jamoonya, Rajasthan, IN (25.064, 75.722)",25.063803,75.721596,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
11,2023-09-10,"Punjab","Ghanauli",31.041733,76.59836,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-03,"Karnataka","Cariappa Park, Bangalore",12.977468,77.60364,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
4,2023-09-03,"Tamil Nadu","Masinagudi",11.570583,76.64002,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2023-09-19,"Uttarakhand","Kaladhungi",29.28434,79.34801,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-30,"Himachal Pradesh","Shiva Cafe, Bhagsu Nag Waterfall",32.247993,76.33811,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-04,"Karnataka","Taraka Reservoir",12.033643,76.25709,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
8,2023-09-28,"Jammu and Kashmir","Basantar Devak Course",32.511642,75.026535,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2023-09-29,"Uttarakhand","Budhi",30.10385,80.828545,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-28,"Uttarakhand","Heera Gumari R.F., Uttarakhand, IN (30.345, 80.658)",30.345314,80.657906,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-28,"Madhya Pradesh","Hinota, Chhatarpur,  MP (24.357, 79.233)",24.357414,79.232925,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
1,2023-10-01,"Uttarakhand","Maldevta",30.344305,78.12507,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-10,"Ladakh","Tsokar Lake",33.304718,78.032646,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
1,2023-09-28,"Rajasthan","Menar Lake",24.593412,74.1121,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
3,2023-09-17,"Madhya Pradesh","Mendora, Madhya Pradesh, IN (23.175, 77.362)",23.174751,77.361725,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
3,2023-09-26,"Ladakh","Leh Manali Highway (33.521, 77.782)",33.52128,77.78171,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
20,2023-09-10,"Madhya Pradesh","Nidan Water Fall",23.459507,79.78769,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
33,2023-09-28,"Maharashtra","Chandore Forest",18.164045,73.17826,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
13,2023-09-11,"Maharashtra","National Highway 753F, Ghonse, Maharashtra, IN (18.161, 73.175)",18.160522,73.174866,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
4,2023-09-18,"Uttarakhand","Bhadraj",30.479864,77.95257,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-21,"Uttarakhand","Gujjar Basti, Gaindikhata",29.7749,78.24933,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
15,2023-09-20,"Uttarakhand","Sunhari gaad",30.42418,78.59019,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
3,2023-10-01,"Maharashtra","Anjaneri Hill",19.939222,73.59265,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
1,2023-09-08,"Uttarakhand","Gurguti, Uttarakhand, IN (30.763, 79.859)",30.763111,79.85858,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
2,2023-09-09,"Madhya Pradesh","Nalkeshwar Gurja, Madhya Pradesh, IN (26.208, 77.94)",26.207853,77.94027,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-10-01,"Ladakh","Rumbak Valley",34.056538,77.42567,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
8,2023-09-04,"Rajasthan","Garadia Mahadev Temple",25.117466,75.72897,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
2,2023-09-14,"Maharashtra","National Highway 753F, Ghonse, Maharashtra, IN (18.161, 73.175)",18.160522,73.174866,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
1,2023-09-04,"Karnataka","Taraka Reservoir",12.033643,76.25709,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
4,2023-09-04,"Madhya Pradesh","Raj Mahel Road, Orchha, Madhya Pradesh, IN (25.381, 78.646)",25.381155,78.64645,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
1,2023-09-04,"Ladakh","Unnamed road (34.223, 77.856) Wari La",34.223225,77.85597,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
6,2023-10-01,"Rajasthan","Mangalwad/ Mangalwar Lake",24.587912,74.29566,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-08,"Chhattisgarh","Mancherial-Chennor-Jagdalpur Road, Bijapur, Chhattisgarh, IN (18.836, 80.42)",18.83585,80.420135,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
4,2023-09-26,"Himachal Pradesh","kranti home",32.24556,76.32922,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-06,"Uttarakhand","Forest Road, Chidiyapur Forest Range, Uttarakhand, IN (29.75, 78.218)",29.749632,78.21784,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-03,"Uttar Pradesh","Gopalpur pond",27.629997,78.24816,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
6,2023-09-04,"Rajasthan","Garadia Mahadev Temple",25.117466,75.72897,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-03,"Karnataka","State Highway 21, Anechowkur Forest, Karnataka, IN (12.253, 76.06)",12.252972,76.05988,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
3,2023-09-29,"Uttarakhand","Bhulkan (OBI)-- General Area",30.467722,79.21707,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
3,2023-09-29,"Uttarakhand","Pangu",30.00041,80.63974,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
17,2023-09-13,"Uttar Pradesh","Sohawal, Ayodhya IN-UP 26.75624, 81.88227",26.756239,81.88228,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-18,"Uttarakhand","Dayara Bugyal",30.837559,78.56231,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
1,2023-09-09,"Maharashtra","Saswad, Pune Dt",18.37111,74.09656,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-15,"Uttar Pradesh","Unnamed Road, Prayagraj, Uttar Pradesh, IN (25.396, 81.902)",25.395811,81.90197,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-04,"Karnataka","Taraka Reservoir",12.033643,76.25709,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
15,2023-09-09,"Madhya Pradesh","Nalkeshwar Gurja, Madhya Pradesh, IN (26.208, 77.94)",26.207853,77.94027,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
9,2023-09-08,"Maharashtra","National Highway 753F, Ghonse, Maharashtra, IN (18.161, 73.175)",18.160522,73.174866,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
2,2023-09-25,"Rajasthan","Gawardi, Rajasthan, IN (24.922, 74.102)",24.92193,74.10169,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
27,2023-09-28,"Jammu and Kashmir","Basantar Devak Course",32.511642,75.026535,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
3,2023-09-26,"Rajasthan","Beer Chhapar Rural, Rajasthan, IN (27.804, 74.435)",27.804113,74.43509,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-25,"Uttarakhand","Gujjar Basti, Gaindikhata",29.7749,78.24933,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-10-01,"Tamil Nadu","Kalhatty Falls",11.478994,76.6797,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2023-09-24,"Jharkhand","Unnamed Road, Hazaribagh, Jharkhand, IN (23.961, 85.427)",23.960594,85.42668,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2023-09-12,"Rajasthan","Chittorgarh, Rajasthan, IN (24.921, 74.645)",24.920544,74.64471,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2023-09-09,"Kerala","Wayanad WLS--Muthanga",11.671192,76.371826,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
6,2023-09-15,"Rajasthan","Dhanana (right side of road), towards Bharatmala HW",26.701246,70.124825,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
25,2023-09-10,"Gujarat","Merwada, Gujarat, IN (24.242, 72.569)",24.241585,72.568954,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-09,"Punjab","near LPU",31.261091,75.70512,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-09,"Ladakh","Rong Valley, Ladakh",33.726368,77.95348,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2023-10-01,"Tamil Nadu","Kalhatty Falls",11.478994,76.6797,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2023-09-28,"Uttarakhand","Kweesu, Uttarakhand, IN (30.216, 78.797)",30.215914,78.79677,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-26,"Delhi","New Delhi, Delhi, IN (28.689, 77.294)",28.68893,77.29366,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
500,2023-09-30,"Rajasthan","Jorbeer Vulture Conservation Centre",27.9659,73.37647,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-18,"Haryana","Rohtak Jhajjar Road, Haryana, IN (28.78, 76.619)",28.780247,76.61882,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
7,2023-09-14,"Rajasthan","Masjid (Mosque) near Sam market",26.814983,70.48438,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-09,"Karnataka","Yadapur Road, Yadapura, Karnataka, IN (13.299, 76.216)",13.299116,76.21633,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
300,2023-09-30,"Rajasthan","Jorbeer Vulture Conservation Centre",27.9659,73.37647,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-10-01,"Madhya Pradesh","Nauradehi Wildlife Sanctuary",23.541534,79.21127,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
14,2023-09-21,"Uttarakhand","Ranikhet Dumpyard",29.665308,79.470894,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
28,2023-09-16,"Madhya Pradesh","Unnamed Road, Bisanpura, Madhya Pradesh, IN (22.213, 80.592)",22.21316,80.592354,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
5,2023-09-16,"Uttarakhand","Kosi Road, Almora IN-UT 29.66485, 79.47706",29.664852,79.477066,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-06,"Himachal Pradesh","Sokani Da Kot, Himachal Pradesh, IN (32.213, 76.373)",32.213116,76.373146,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-09,"Kerala","Wayanad WLS--Muthanga",11.671192,76.371826,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
2,2023-09-15,"Madhya Pradesh","UmarpaniMadhya Pradesh, IN (22.362, 80.657)",22.36197,80.65727,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
5,2023-09-05,"Madhya Pradesh","Gwalior, Madhya Pradesh, IN (26.224, 78.169)",26.224243,78.16863,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
3,2023-09-01,"Assam","Teteliguri Road, Khanajan, Assam, IN (27.225, 94.69)",27.225124,94.69025,"Gyps tenuirostris G.R.Gray, 1844","Gyps tenuirostris","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Slender-billed Vulture"
13,2023-09-28,"Maharashtra","Chandore Forest",18.164045,73.17826,"Gyps indicus (Scopoli, 1786)","Gyps indicus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Indian Vulture"
12,2023-10-01,"Maharashtra","Unnamed Road, Peta S, Maharashtra, IN (19.022, 80.263)",19.022465,80.263275,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2023-09-22,"Karnataka","Bengaluru, Karnataka, IN (12.971, 77.614)",12.971285,77.61444,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-20,"Ladakh","Uley",34.333397,77.13168,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Bearded Vulture"
6,2023-10-01,"Rajasthan","Tal Chhapar Sanctuary",27.796604,74.43263,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
3,2023-09-23,"Jammu and Kashmir","JKTDC--Banihal",33.43289,75.19791,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
5,2023-09-28,"Uttarakhand","Lal Tappad Dehradun-Haridwar Road",30.07002,78.205696,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
7,2023-09-24,"Madhya Pradesh","National Highway 34, Kuhi, Madhya Pradesh, IN (24.237, 79.3)",24.237333,79.29987,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2023-09-02,"Karnataka","Hoskote Lake",13.081025,77.7696,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
4,2023-09-18,"Uttarakhand","Bhadraj",30.479864,77.95257,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-10,"Karnataka","Taraka Reservoir",12.033643,76.25709,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
4,2023-09-20,"Maharashtra","Pench National Park -- Salama check point, Totaladoh",21.63964,79.250694,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
100,2023-09-24,"Rajasthan","Jodbeer",27.963627,73.389915,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
4,2023-09-04,"Rajasthan","Garadia Mahadev Temple",25.117466,75.72897,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-03,"Uttarakhand","Badrinath Road, Rishikesh IN-UT 30.13107, 78.32384",30.131065,78.32384,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
5,2023-10-01,"Rajasthan","Jorbeer Vulture Conservation Centre",27.9659,73.37647,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Griffon Vulture"
8,2023-09-28,"Jammu and Kashmir","Basantar Devak Course",32.511642,75.026535,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
200,2023-09-25,"Rajasthan","Joharbeeri, Rajasthan, IN (27.979, 73.362)",27.978617,73.36154,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
2,2023-09-23,"Rajasthan","Babbarmal Min3s",24.416664,73.76717,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
7,2023-09-16,"Tripura","Unnamed Road, Dwarikapur, Tripura, IN (23.965, 91.616)",23.965364,91.6159,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
1,2023-09-04,"Karnataka","Taraka Reservoir",12.033643,76.25709,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
2,2023-10-01,"Rajasthan","Tal Chhapar WLS--Gaushala Area",27.807499,74.44986,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-26,"Jammu and Kashmir","Kongdoori",34.02875,74.36423,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
2,2023-09-22,"Rajasthan","Amarpura, Rajasthan, IN (24.329, 73.641)",24.328726,73.641426,"Neophron percnopterus (Linnaeus, 1758)","Neophron percnopterus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Egyptian Vulture"
1,2023-09-02,"Karnataka","Edges Of Omkar Forest Range",11.928395,76.59251,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
1,2023-09-02,"Karnataka","Edges Of Omkar Forest Range",11.928395,76.59251,"Sarcogyps calvus (Scopoli, 1786)","Sarcogyps calvus","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Red-headed Vulture"
2,2023-10-01,"Uttarakhand","Tungnath",30.488224,79.21691,"Gyps himalayensis Hume, 1869","Gyps himalayensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","Himalayan Vulture"
1,2023-09-12,"Karnataka","Kabini River Resort, Karapura",11.945792,76.21018,"Gyps bengalensis (Gmelin, 1788)","Gyps bengalensis","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","White-rumped Vulture"
